time_ns,source,destination,route,rtt_ns,hop_count,failed_isls,status
119300000000,12,13,12-4-3-2-5-13,43504462.4098379686,5,0-1;10-11,REROUTED
119400000000,12,13,12-4-3-2-5-13,43508609.9758100733,5,0-1;10-11,REROUTED
119500000000,12,13,12-4-3-2-5-13,43512763.8740735278,5,0-1;10-11,REROUTED
119600000000,12,13,12-4-3-2-5-13,43516913.5759283975,5,0-1;10-11,REROUTED
119700000000,12,13,12-4-3-2-5-13,43521072.3466781527,5,0-1;10-11,REROUTED
119800000000,12,13,12-4-3-2-5-13,43525232.0251318440,5,0-1;10-11,REROUTED
119900000000,12,13,12-4-3-2-5-13,43529406.5960642546,5,0-1;10-11,REROUTED
120000000000,12,13,12-4-3-2-5-13,43533574.7668204680,5,0-1;10-11,REROUTED
120100000000,12,13,12-4-3-2-5-13,43537746.7977989689,5,0-1;10-11,REROUTED
120200000000,12,13,12-4-3-2-5-13,43541921.0804512873,5,0-1;10-11,REROUTED
120300000000,12,13,12-4-3-2-5-13,43546108.1700686589,5,0-1;10-11,REROUTED
120400000000,12,13,12-4-3-2-5-13,43550290.0517498702,5,0-1;10-11,REROUTED
120500000000,12,13,12-4-3-2-5-13,43554477.1156743467,5,0-1;10-11,REROUTED
120600000000,12,13,12-4-3-2-5-13,43558674.4351651669,5,0-1;10-11,REROUTED
120700000000,12,13,12-4-3-2-5-13,43562867.8376796395,5,0-1;10-11,REROUTED
120800000000,12,13,12-4-3-2-5-13,43567073.6215834469,5,0-1;10-11,REROUTED
120900000000,12,13,12-4-3-2-5-13,43571274.1110843420,5,0-1;10-11,REROUTED
121000000000,12,13,12-4-3-2-5-13,43575482.3924018741,5,0-1;10-11,REROUTED
121100000000,12,13,12-4-3-2-5-13,43579692.9948807210,5,0-1;10-11,REROUTED
121200000000,12,13,12-4-3-2-5-13,43583912.9412478358,5,0-1;10-11,REROUTED
121300000000,12,13,12-4-3-2-5-13,43588127.7553486675,5,0-1;10-11,REROUTED
121400000000,12,13,12-4-3-2-5-13,43592353.8169215620,5,0-1;10-11,REROUTED
121500000000,12,13,12-4-3-2-5-13,43596572.2199130878,5,0-1;10-11,REROUTED
121600000000,12,13,12-4-3-2-5-13,43600805.6782878414,5,0-1;10-11,REROUTED
121700000000,12,13,12-4-3-2-5-13,43605046.7106420472,5,0-1;10-11,REROUTED
121800000000,12,13,12-4-3-2-5-13,43609273.6523160562,5,0-1;10-11,REROUTED
121900000000,12,13,12-4-3-2-5-13,43613521.2500805110,5,0-1;10-11,REROUTED
122000000000,12,13,12-4-3-2-5-13,43617763.5729227141,5,0-1;10-11,REROUTED
122100000000,12,13,12-4-3-2-5-13,43622016.4744253904,5,0-1;10-11,REROUTED
122200000000,12,13,12-4-3-2-5-13,43626270.4647359625,5,0-1;10-11,REROUTED
122300000000,12,13,12-4-3-2-5-13,43630523.2118369564,5,0-1;10-11,REROUTED
122400000000,12,13,12-4-3-2-5-13,43634781.9778899103,5,0-1;10-11,REROUTED
122500000000,12,13,12-4-3-2-5-13,43639047.5296672359,5,0-1;10-11,REROUTED
122600000000,12,13,12-4-3-2-5-13,43643317.2734290212,5,0-1;10-11,REROUTED
122700000000,12,13,12-4-3-2-5-13,43647585.3497026265,5,0-1;10-11,REROUTED
122800000000,12,13,12-4-3-2-5-13,43651865.3462094665,5,0-1;10-11,REROUTED
122900000000,12,13,12-4-3-2-5-13,43656141.8642269745,5,0-1;10-11,REROUTED
123000000000,12,13,12-4-3-2-5-13,43660423.2202886268,5,0-1;10-11,REROUTED
123100000000,12,13,12-4-3-2-5-13,43664707.9688160866,5,0-1;10-11,REROUTED
123200000000,12,13,12-4-3-2-5-13,43668997.8152472824,5,0-1;10-11,REROUTED
123300000000,12,13,12-4-3-2-5-13,43673291.8457232416,5,0-1;10-11,REROUTED
123400000000,12,13,12-4-3-2-5-13,43677589.8996225968,5,0-1;10-11,REROUTED
123500000000,12,13,12-4-3-2-5-13,43681889.1154282317,5,0-1;10-11,REROUTED
123600000000,12,13,12-4-3-2-5-13,43686199.3570305929,5,0-1;10-11,REROUTED
123700000000,12,13,12-4-3-2-5-13,43690508.0659939051,5,0-1;10-11,REROUTED
123800000000,12,13,12-4-3-2-5-13,43694818.5650493205,5,0-1;10-11,REROUTED
123900000000,12,13,12-4-3-2-5-13,43699132.7737268955,5,0-1;10-11,REROUTED
124000000000,12,13,12-4-3-2-5-13,43703451.7114241868,5,0-1;10-11,REROUTED
124100000000,12,13,12-4-3-2-5-13,43707778.7148022950,5,0-1;10-11,REROUTED
124200000000,12,13,12-4-3-2-5-13,43712106.0068206787,5,0-1;10-11,REROUTED
124300000000,12,13,12-4-3-2-5-13,43716432.9225991294,5,0-1;10-11,REROUTED
124400000000,12,13,12-4-3-2-5-13,43720770.2574845925,5,0-1;10-11,REROUTED
124500000000,12,13,12-4-3-2-5-13,43725106.4140934870,5,0-1;10-11,REROUTED
124600000000,12,13,12-4-3-2-5-13,43729454.1174464300,5,0-1;10-11,REROUTED
124700000000,12,13,12-4-3-2-5-13,43733796.3057708591,5,0-1;10-11,REROUTED
124800000000,12,13,12-4-3-2-5-13,43738147.5755770802,5,0-1;10-11,REROUTED
124900000000,12,13,12-4-3-2-5-13,43742499.6341131926,5,0-1;10-11,REROUTED
125000000000,12,13,12-4-3-2-5-13,43746859.1809557676,5,0-1;10-11,REROUTED
125100000000,12,13,12-4-3-2-5-13,43751215.5199233294,5,0-1;10-11,REROUTED
125200000000,12,13,12-4-3-2-5-13,43755581.1780681536,5,0-1;10-11,REROUTED
125300000000,12,13,12-4-3-2-5-13,43759944.6805445328,5,0-1;10-11,REROUTED
125400000000,12,13,12-4-3-2-5-13,43764317.7101887167,5,0-1;10-11,REROUTED
125500000000,12,13,12-4-3-2-5-13,43768697.0764805079,5,0-1;10-11,REROUTED
125600000000,12,13,12-4-3-2-5-13,43773070.8267709687,5,0-1;10-11,REROUTED
125700000000,12,13,12-4-3-2-5-13,43777453.3827349022,5,0-1;10-11,REROUTED
125800000000,12,13,12-4-3-2-5-13,43781844.1296416000,5,0-1;10-11,REROUTED
125900000000,12,13,,,0,0-1;10-11,DROPPED
126000000000,12,13,,,0,0-1;10-11,DROPPED
126100000000,12,13,,,0,0-1;10-11,DROPPED
126200000000,12,13,,,0,0-1;10-11,DROPPED
126300000000,12,13,,,0,0-1;10-11,DROPPED
126400000000,12,13,,,0,0-1;10-11,DROPPED
126500000000,12,13,,,0,0-1;10-11,DROPPED
126600000000,12,13,,,0,0-1;10-11,DROPPED
126700000000,12,13,,,0,0-1;10-11,DROPPED
126800000000,12,13,,,0,0-1;10-11,DROPPED
126900000000,12,13,,,0,0-1;10-11,DROPPED
127000000000,12,13,,,0,0-1;10-11,DROPPED
127100000000,12,13,,,0,0-1;10-11,DROPPED
127200000000,12,13,,,0,0-1;10-11,DROPPED
127300000000,12,13,,,0,0-1;10-11,DROPPED
127400000000,12,13,,,0,0-1;10-11,DROPPED
127500000000,12,13,,,0,0-1;10-11,DROPPED
127600000000,12,13,,,0,0-1;10-11,DROPPED
127700000000,12,13,,,0,0-1;10-11,DROPPED
127800000000,12,13,,,0,0-1;10-11,DROPPED
127900000000,12,13,,,0,0-1;10-11,DROPPED
128000000000,12,13,,,0,0-1;10-11,DROPPED
128100000000,12,13,,,0,0-1;10-11,DROPPED
128200000000,12,13,,,0,0-1;10-11,DROPPED
128300000000,12,13,,,0,0-1;10-11,DROPPED
128400000000,12,13,,,0,0-1;10-11,DROPPED
128500000000,12,13,,,0,0-1;10-11,DROPPED
128600000000,12,13,,,0,0-1;10-11,DROPPED
128700000000,12,13,12-8-9-10-6-13,42971503.4073241502,5,0-1;10-11,REROUTED
128800000000,12,13,12-8-9-10-6-13,42967599.9051159918,5,0-1;10-11,REROUTED
128900000000,12,13,12-8-9-10-6-13,42963696.2760475948,5,0-1;10-11,REROUTED
129000000000,12,13,12-8-9-10-6-13,42959803.3591749668,5,0-1;10-11,REROUTED
129100000000,12,13,12-8-9-10-6-13,42955905.4264019951,5,0-1;10-11,REROUTED
129200000000,12,13,12-8-9-10-6-13,42952013.9478764385,5,0-1;10-11,REROUTED
129300000000,12,13,12-8-9-10-6-13,42948125.1222330183,5,0-1;10-11,REROUTED
129400000000,12,13,12-8-9-10-6-13,42944242.7298778519,5,0-1;10-11,REROUTED
129500000000,12,13,12-8-9-10-6-13,42940367.2287560254,5,0-1;10-11,REROUTED
129600000000,12,13,12-8-9-10-6-13,42936496.1892242655,5,0-1;10-11,REROUTED
129700000000,12,13,12-8-9-10-6-13,42932623.7265837342,5,0-1;10-11,REROUTED
129800000000,12,13,12-8-9-10-6-13,42928759.1942459196,5,0-1;10-11,REROUTED
129900000000,12,13,12-8-9-10-6-13,42924900.3432433382,5,0-1;10-11,REROUTED
130000000000,12,13,12-8-9-10-6-13,42921044.6418462172,5,0-1;10-11,REROUTED
130100000000,12,13,12-8-9-10-6-13,42917189.0787624717,5,0-1;10-11,REROUTED
130200000000,12,13,12-8-9-10-6-13,42913341.2950116098,5,0-1;10-11,REROUTED
130300000000,12,13,12-8-9-10-6-13,42909497.8554342985,5,0-1;10-11,REROUTED
130400000000,12,13,12-8-9-10-6-13,42905653.7689652741,5,0-1;10-11,REROUTED
130500000000,12,13,12-8-9-10-6-13,42901819.8940242529,5,0-1;10-11,REROUTED
130600000000,12,13,12-8-9-10-6-13,42897994.1156659350,5,0-1;10-11,REROUTED
130700000000,12,13,12-8-9-10-6-13,42894163.5420698747,5,0-1;10-11,REROUTED
130800000000,12,13,12-8-9-10-6-13,42890343.8825556487,5,0-1;10-11,REROUTED
130900000000,12,13,12-8-9-10-6-13,42886515.9148778617,5,0-1;10-11,REROUTED
131000000000,12,13,12-8-9-10-6-13,42882706.3803092092,5,0-1;10-11,REROUTED
131100000000,12,13,12-8-9-10-6-13,42878894.1769072041,5,0-1;10-11,REROUTED
131200000000,12,13,12-8-9-10-6-13,42875083.9120737314,5,0-1;10-11,REROUTED
131300000000,12,13,12-8-9-10-6-13,42871282.6576842293,5,0-1;10-11,REROUTED
131400000000,12,13,12-8-9-10-6-13,42867482.5376747400,5,0-1;10-11,REROUTED
131500000000,12,13,12-8-9-10-6-13,42863687.7307720706,5,0-1;10-11,REROUTED
131600000000,12,13,12-8-9-10-6-13,42859901.5363881737,5,0-1;10-11,REROUTED
131700000000,12,13,12-8-9-10-6-13,42856115.2444258556,5,0-1;10-11,REROUTED
131800000000,12,13,12-8-9-10-6-13,42852331.3601968437,5,0-1;10-11,REROUTED
131900000000,12,13,12-8-9-10-6-13,42848549.3668693677,5,0-1;10-11,REROUTED
132000000000,12,13,12-8-9-10-6-13,42844777.7082948461,5,0-1;10-11,REROUTED
132100000000,12,13,12-8-9-10-6-13,42841012.3236865699,5,0-1;10-11,REROUTED
132200000000,12,13,12-8-9-10-6-13,42837241.8200885728,5,0-1;10-11,REROUTED
132300000000,12,13,12-8-9-10-6-13,42833479.8091227040,5,0-1;10-11,REROUTED
132400000000,12,13,12-8-9-10-6-13,42829720.4514719546,5,0-1;10-11,REROUTED
132500000000,12,13,12-8-9-10-6-13,42825975.0857324004,5,0-1;10-11,REROUTED
132600000000,12,13,12-8-9-10-6-13,42822222.5297427177,5,0-1;10-11,REROUTED
132700000000,12,13,12-8-9-10-6-13,42818479.1081126779,5,0-1;10-11,REROUTED
132800000000,12,13,12-8-9-10-6-13,42814736.1499631852,5,0-1;10-11,REROUTED
132900000000,12,13,12-8-9-10-6-13,42810998.1227874309,5,0-1;10-11,REROUTED
133000000000,12,13,12-8-9-10-6-13,42807264.8421907425,5,0-1;10-11,REROUTED
133100000000,12,13,12-8-9-10-6-13,42803537.1945316419,5,0-1;10-11,REROUTED
133200000000,12,13,12-8-9-10-6-13,42799813.0931125805,5,0-1;10-11,REROUTED
133300000000,12,13,12-8-9-10-6-13,42796095.7166340575,5,0-1;10-11,REROUTED
133400000000,12,13,12-8-9-10-6-13,42792379.8877438456,5,0-1;10-11,REROUTED
133500000000,12,13,12-8-9-10-6-13,42788663.1393744573,5,0-1;10-11,REROUTED
133600000000,12,13,12-8-9-10-6-13,42784957.8383389190,5,0-1;10-11,REROUTED
133700000000,12,13,12-8-9-10-6-13,42781255.5851707086,5,0-1;10-11,REROUTED
133800000000,12,13,12-8-9-10-6-13,42777558.6211955771,5,0-1;10-11,REROUTED
133900000000,12,13,12-8-9-10-6-13,42773861.5237981454,5,0-1;10-11,REROUTED
134000000000,12,13,12-8-9-10-6-13,42770173.2972584590,5,0-1;10-11,REROUTED
134100000000,12,13,12-8-9-10-6-13,42766488.4002897814,5,0-1;10-11,REROUTED
134200000000,12,13,12-8-9-10-6-13,42762805.5944089592,5,0-1;10-11,REROUTED
134300000000,12,13,12-8-9-10-6-13,42759128.4251286909,5,0-1;10-11,REROUTED
134400000000,12,13,12-8-9-10-6-13,42755451.5461870655,5,0-1;10-11,REROUTED
134500000000,12,13,12-8-9-10-6-13,42751782.6504900903,5,0-1;10-11,REROUTED
134600000000,12,13,12-8-9-10-6-13,42748116.8489927724,5,0-1;10-11,REROUTED
134700000000,12,13,12-8-9-10-6-13,42744461.7699159831,5,0-1;10-11,REROUTED
134800000000,12,13,12-8-9-10-6-13,42740796.1190232038,5,0-1;10-11,REROUTED
134900000000,12,13,12-8-9-10-6-13,42737143.2277494296,5,0-1;10-11,REROUTED
135000000000,12,13,12-8-9-10-6-13,42733500.2270589620,5,0-1;10-11,REROUTED
135100000000,12,13,12-8-9-10-6-13,42729852.3328266367,5,0-1;10-11,REROUTED
135200000000,12,13,12-8-9-10-6-13,42726214.4339424372,5,0-1;10-11,REROUTED
135300000000,12,13,12-8-9-10-6-13,42722573.6150713041,5,0-1;10-11,REROUTED
135400000000,12,13,12-8-9-10-6-13,42718941.1320399269,5,0-1;10-11,REROUTED
135500000000,12,13,12-8-9-10-6-13,42715313.6477311477,5,0-1;10-11,REROUTED
135600000000,12,13,12-8-9-10-6-13,42711692.9502364099,5,0-1;10-11,REROUTED
135700000000,12,13,12-8-9-10-6-13,42708077.3774325773,5,0-1;10-11,REROUTED
135800000000,12,13,12-8-9-10-6-13,42704457.3775338009,5,0-1;10-11,REROUTED
135900000000,12,13,12-8-9-10-6-13,42700847.1984462440,5,0-1;10-11,REROUTED
136000000000,12,13,12-8-9-10-6-13,42697236.0935238302,5,0-1;10-11,REROUTED
136100000000,12,13,12-8-9-10-6-13,42693637.5992600769,5,0-1;10-11,REROUTED
136200000000,12,13,12-8-9-10-6-13,42690037.9328597486,5,0-1;10-11,REROUTED
136300000000,12,13,12-8-9-10-6-13,42686443.1887465641,5,0-1;10-11,REROUTED
136400000000,12,13,12-8-9-10-6-13,42682854.2532452941,5,0-1;10-11,REROUTED
136500000000,12,13,12-8-9-10-6-13,42679267.2363771051,5,0-1;10-11,REROUTED
136600000000,12,13,12-8-9-10-6-13,42675679.1915513203,5,0-1;10-11,REROUTED
136700000000,12,13,12-8-9-10-6-13,42672111.2955132797,5,0-1;10-11,REROUTED
136800000000,12,13,12-8-9-10-6-13,42668534.0154873431,5,0-1;10-11,REROUTED
136900000000,12,13,12-8-9-10-6-13,42664963.3737297878,5,0-1;10-11,REROUTED
137000000000,12,13,12-8-9-10-6-13,42661401.6215620860,5,0-1;10-11,REROUTED
137100000000,12,13,12-8-9-10-6-13,42657837.8119310141,5,0-1;10-11,REROUTED
137200000000,12,13,12-8-9-10-6-13,42654282.2798475325,5,0-1;10-11,REROUTED
137300000000,12,13,12-8-9-10-6-13,42650729.8261973858,5,0-1;10-11,REROUTED
137400000000,12,13,12-8-9-10-6-13,42647181.1884189770,5,0-1;10-11,REROUTED
137500000000,12,13,12-8-9-10-6-13,42643634.4692023695,5,0-1;10-11,REROUTED
137600000000,12,13,12-8-9-10-6-13,42640098.6825447455,5,0-1;10-11,REROUTED
137700000000,12,13,12-8-9-10-6-13,42636561.8778803945,5,0-1;10-11,REROUTED
137800000000,12,13,12-8-9-10-6-13,42633034.9217975289,5,0-1;10-11,REROUTED
137900000000,12,13,12-8-9-10-6-13,42629502.1604620069,5,0-1;10-11,REROUTED
138000000000,12,13,12-8-9-10-6-13,42625981.7185754180,5,0-1;10-11,REROUTED
138100000000,12,13,12-8-9-10-6-13,42622463.5747818574,5,0-1;10-11,REROUTED
138200000000,12,13,12-8-9-10-6-13,42618951.8526241705,5,0-1;10-11,REROUTED
138300000000,12,13,12-8-9-10-6-13,42615435.7587091699,5,0-1;10-11,REROUTED
138400000000,12,13,12-8-9-10-6-13,42611931.6948503107,5,0-1;10-11,REROUTED
138500000000,12,13,12-8-9-10-6-13,42608428.7774345800,5,0-1;10-11,REROUTED
138600000000,12,13,12-8-9-10-6-13,42604932.6296450198,5,0-1;10-11,REROUTED
138700000000,12,13,12-8-9-10-6-13,42601438.4635734558,5,0-1;10-11,REROUTED
138800000000,12,13,12-8-9-10-6-13,42597945.6459303200,5,0-1;10-11,REROUTED
138900000000,12,13,12-8-9-10-6-13,42594462.0071558952,5,0-1;10-11,REROUTED
139000000000,12,13,12-8-9-10-6-13,42590984.3446864784,5,0-1;10-11,REROUTED
139100000000,12,13,12-8-9-10-6-13,42587503.7173289955,5,0-1;10-11,REROUTED
139200000000,12,13,12-8-9-10-6-13,42584036.5733699799,5,0-1;10-11,REROUTED
139300000000,12,13,12-8-9-10-6-13,42580561.8059728667,5,0-1;10-11,REROUTED
139400000000,12,13,12-8-9-10-6-13,42577103.4141802341,5,0-1;10-11,REROUTED
139500000000,12,13,12-8-9-10-6-13,42573642.6229654476,5,0-1;10-11,REROUTED
139600000000,12,13,12-8-9-10-6-13,42570187.5441869572,5,0-1;10-11,REROUTED
139700000000,12,13,12-8-9-10-6-13,42566734.4776545241,5,0-1;10-11,REROUTED
139800000000,12,13,12-8-9-10-6-13,42563287.8555916250,5,0-1;10-11,REROUTED
139900000000,12,13,12-8-9-10-6-13,42559848.4396609217,5,0-1;10-11,REROUTED
140000000000,12,13,12-8-9-10-6-13,42556403.6607776955,5,0-1;10-11,REROUTED
140100000000,12,13,12-8-9-10-6-13,42552977.0001946762,5,0-1;10-11,REROUTED
140200000000,12,13,12-8-9-10-6-13,42549542.4740063697,5,0-1;10-11,REROUTED
140300000000,12,13,12-8-9-10-6-13,42546114.5108983666,5,0-1;10-11,REROUTED
140400000000,12,13,12-8-9-10-6-13,42542695.1233610660,5,0-1;10-11,REROUTED
140500000000,12,13,12-8-9-10-6-13,42539277.2564007118,5,0-1;10-11,REROUTED
140600000000,12,13,12-8-9-10-6-13,42535861.1292870268,5,0-1;10-11,REROUTED
140700000000,12,13,12-8-9-10-6-13,42532458.3920115232,5,0-1;10-11,REROUTED
140800000000,12,13,12-8-9-10-6-13,42529048.6824341491,5,0-1;10-11,REROUTED
140900000000,12,13,12-8-9-10-6-13,42525651.4912752286,5,0-1;10-11,REROUTED
141000000000,12,13,12-8-9-10-6-13,42522251.3700377122,5,0-1;10-11,REROUTED
141100000000,12,13,12-8-9-10-6-13,42518862.1063528657,5,0-1;10-11,REROUTED
141200000000,12,13,12-8-9-10-6-13,42515473.4911452904,5,0-1;10-11,REROUTED
141300000000,12,13,12-8-9-10-6-13,42512089.4648471177,5,0-1;10-11,REROUTED
141400000000,12,13,12-8-9-10-6-13,42508712.0852795467,5,0-1;10-11,REROUTED
141500000000,12,13,12-8-9-10-6-13,42505335.5027321428,5,0-1;10-11,REROUTED
141600000000,12,13,12-8-9-10-6-13,42501965.8993954435,5,0-1;10-11,REROUTED
141700000000,12,13,12-8-9-10-6-13,42498602.5350924358,5,0-1;10-11,REROUTED
141800000000,12,13,12-8-9-10-6-13,42495242.1117107496,5,0-1;10-11,REROUTED
141900000000,12,13,12-8-9-10-6-13,42491882.0672394410,5,0-1;10-11,REROUTED
142000000000,12,13,12-8-9-10-6-13,42488521.8432890549,5,0-1;10-11,REROUTED
142100000000,12,13,12-8-9-10-6-13,42485172.2488787323,5,0-1;10-11,REROUTED
142200000000,12,13,12-8-9-10-6-13,42481833.2235404179,5,0-1;10-11,REROUTED
142300000000,12,13,12-8-9-10-6-13,42478489.2415262461,5,0-1;10-11,REROUTED
142400000000,12,13,12-8-9-10-6-13,42475153.9881210551,5,0-1;10-11,REROUTED
142500000000,12,13,12-8-9-10-6-13,42471822.5479654297,5,0-1;10-11,REROUTED
142600000000,12,13,12-8-9-10-6-13,42468493.1642232239,5,0-1;10-11,REROUTED
142700000000,12,13,12-8-9-10-6-13,42465170.0012050942,5,0-1;10-11,REROUTED
142800000000,12,13,12-8-9-10-6-13,42461848.0290143341,5,0-1;10-11,REROUTED
142900000000,12,13,12-8-9-10-6-13,42458532.1738442108,5,0-1;10-11,REROUTED
143000000000,12,13,12-8-9-10-6-13,42455220.2981798649,5,0-1;10-11,REROUTED
143100000000,12,13,12-8-9-10-6-13,42451914.6144773737,5,0-1;10-11,REROUTED
143200000000,12,13,12-8-9-10-6-13,42448613.8568259776,5,0-1;10-11,REROUTED
143300000000,12,13,12-8-9-10-6-13,42445312.5416016728,5,0-1;10-11,REROUTED
143400000000,12,13,12-8-9-10-6-13,42442016.4198072106,5,0-1;10-11,REROUTED
143500000000,12,13,12-8-9-10-6-13,42438731.3440642729,5,0-1;10-11,REROUTED
143600000000,12,13,12-8-9-10-6-13,42435444.8090318218,5,0-1;10-11,REROUTED
143700000000,12,13,12-8-9-10-6-13,42432163.2342800051,5,0-1;10-11,REROUTED
143800000000,12,13,12-8-9-10-6-13,42428882.7601204589,5,0-1;10-11,REROUTED
143900000000,12,13,12-8-9-10-6-13,42425611.9891764671,5,0-1;10-11,REROUTED
144000000000,12,13,12-8-9-10-6-13,42422344.2852231488,5,0-1;10-11,REROUTED
144100000000,12,13,12-8-9-10-6-13,42419080.7697829604,5,0-1;10-11,REROUTED
144200000000,12,13,12-8-9-10-6-13,42415816.1744237393,5,0-1;10-11,REROUTED
144300000000,12,13,12-8-9-10-6-13,42412559.9655326754,5,0-1;10-11,REROUTED
144400000000,12,13,12-8-9-10-6-13,42409312.9681959152,5,0-1;10-11,REROUTED
144500000000,12,13,12-8-9-10-6-13,42406061.5555480346,5,0-1;10-11,REROUTED
144600000000,12,13,12-8-9-10-6-13,42402821.0320739672,5,0-1;10-11,REROUTED
144700000000,12,13,12-8-9-10-6-13,42399579.4775107354,5,0-1;10-11,REROUTED
144800000000,12,13,12-8-9-10-6-13,42396343.5746548176,5,0-1;10-11,REROUTED
144900000000,12,13,12-8-9-10-6-13,42393116.8108663261,5,0-1;10-11,REROUTED
145000000000,12,13,12-8-9-10-6-13,42389890.6734400615,5,0-1;10-11,REROUTED
145100000000,12,13,12-8-9-10-6-13,42386665.0087167174,5,0-1;10-11,REROUTED
145200000000,12,13,12-8-9-10-6-13,42383452.4157958701,5,0-1;10-11,REROUTED
145300000000,12,13,12-8-9-10-6-13,42380237.5032546520,5,0-1;10-11,REROUTED
145400000000,12,13,12-8-9-10-6-13,42377031.5649380237,5,0-1;10-11,REROUTED
145500000000,12,13,12-8-9-10-6-13,42373820.3231886402,5,0-1;10-11,REROUTED
145600000000,12,13,12-8-9-10-6-13,42370621.1781519502,5,0-1;10-11,REROUTED
145700000000,12,13,12-8-9-10-6-13,42367427.4966552705,5,0-1;10-11,REROUTED
145800000000,12,13,12-8-9-10-6-13,42364235.6089191660,5,0-1;10-11,REROUTED
145900000000,12,13,12-8-9-10-6-13,42361050.8943483606,5,0-1;10-11,REROUTED
146000000000,12,13,12-8-9-10-6-13,42357863.0103561506,5,0-1;10-11,REROUTED
146100000000,12,13,12-8-9-10-6-13,42354684.4687087014,5,0-1;10-11,REROUTED
146200000000,12,13,12-8-9-10-6-13,42351511.0296352431,5,0-1;10-11,REROUTED
146300000000,12,13,12-8-9-10-6-13,42348340.9627605975,5,0-1;10-11,REROUTED
146400000000,12,13,12-8-9-10-6-13,42345171.7276487499,5,0-1;10-11,REROUTED
146500000000,12,13,12-8-9-10-6-13,42342009.1766210124,5,0-1;10-11,REROUTED
146600000000,12,13,12-8-9-10-6-13,42338850.9588190392,5,0-1;10-11,REROUTED
146700000000,12,13,12-8-9-10-6-13,42335701.8643405735,5,0-1;10-11,REROUTED
146800000000,12,13,12-8-9-10-6-13,42332553.3281989992,5,0-1;10-11,REROUTED
146900000000,12,13,12-8-9-10-6-13,42329404.4961549789,5,0-1;10-11,REROUTED
147000000000,12,13,12-8-9-10-6-13,42326263.8848780394,5,0-1;10-11,REROUTED
147100000000,12,13,12-8-9-10-6-13,42323125.9944374263,5,0-1;10-11,REROUTED
147200000000,12,13,12-8-9-10-6-13,42319995.1342949420,5,0-1;10-11,REROUTED
147300000000,12,13,12-8-9-10-6-13,42316869.1815815642,5,0-1;10-11,REROUTED
147400000000,12,13,12-8-9-10-6-13,42313744.7935328409,5,0-1;10-11,REROUTED
147500000000,12,13,12-8-9-10-6-13,42310627.7862930596,5,0-1;10-11,REROUTED
147600000000,12,13,12-8-9-10-6-13,42307512.9672584832,5,0-1;10-11,REROUTED
147700000000,12,13,12-8-9-10-6-13,42304400.2785320580,5,0-1;10-11,REROUTED
147800000000,12,13,12-8-9-10-6-13,42301296.1743111387,5,0-1;10-11,REROUTED
147900000000,12,13,12-8-9-10-6-13,42298189.1868639514,5,0-1;10-11,REROUTED
148000000000,12,13,12-8-9-10-6-13,42295095.1810975745,5,0-1;10-11,REROUTED
148100000000,12,13,12-8-9-10-6-13,42292005.9263766035,5,0-1;10-11,REROUTED
148200000000,12,13,12-8-9-10-6-13,42288912.7756802738,5,0-1;10-11,REROUTED
148300000000,12,13,12-8-9-10-6-13,42285830.3634081110,5,0-1;10-11,REROUTED
148400000000,12,13,12-8-9-10-6-13,42282746.3008082509,5,0-1;10-11,REROUTED
148500000000,12,13,12-8-9-10-6-13,42279666.0827665031,5,0-1;10-11,REROUTED
148600000000,12,13,12-8-9-10-6-13,42276596.6031496897,5,0-1;10-11,REROUTED
148700000000,12,13,12-8-9-10-6-13,42273532.1431221142,5,0-1;10-11,REROUTED
148800000000,12,13,12-8-9-10-6-13,42270467.1350278929,5,0-1;10-11,REROUTED
148900000000,12,13,12-8-9-10-6-13,42267407.7955693156,5,0-1;10-11,REROUTED
149000000000,12,13,12-8-9-10-6-13,42264352.2513208166,5,0-1;10-11,REROUTED
149100000000,12,13,12-8-9-10-6-13,42261302.3290055990,5,0-1;10-11,REROUTED
149200000000,12,13,12-8-9-10-6-13,42258257.0010119155,5,0-1;10-11,REROUTED
149300000000,12,13,12-8-9-10-6-13,42255211.2996585593,5,0-1;10-11,REROUTED
149400000000,12,13,12-8-9-10-6-13,42252175.1369885579,5,0-1;10-11,REROUTED
149500000000,12,13,12-8-9-10-6-13,42249143.4094732106,5,0-1;10-11,REROUTED
149600000000,12,13,12-8-9-10-6-13,42246113.3002317920,5,0-1;10-11,REROUTED
149700000000,12,13,12-8-9-10-6-13,42243091.8111172691,5,0-1;10-11,REROUTED
149800000000,12,13,12-8-9-10-6-13,42240067.1293249205,5,0-1;10-11,REROUTED
149900000000,12,13,12-8-9-10-6-13,42237053.5679060370,5,0-1;10-11,REROUTED
150000000000,12,13,12-8-9-10-6-13,42234037.9425443858,5,0-1;10-11,REROUTED
150100000000,12,13,12-8-9-10-6-13,42231035.4230986685,5,0-1;10-11,REROUTED
150200000000,12,13,12-8-9-10-6-13,42228028.3935349137,5,0-1;10-11,REROUTED
150300000000,12,13,12-8-9-10-6-13,42225034.2197876051,5,0-1;10-11,REROUTED
150400000000,12,13,12-8-9-10-6-13,42222035.0150803253,5,0-1;10-11,REROUTED
150500000000,12,13,12-8-9-10-6-13,42219050.3003821895,5,0-1;10-11,REROUTED
150600000000,12,13,12-8-9-10-6-13,42216058.6505775377,5,0-1;10-11,REROUTED
150700000000,12,13,12-8-9-10-6-13,42213075.4914831892,5,0-1;10-11,REROUTED
